"ADCClsTerm","InstDataPoint","Class","Course","ADCClsShortTitle","ADCClsPrefix","ADCClsNumber","ADCClsSection","ADCClsStartDate","ADCClsEndDate","ADCClsCurrentStatus","ADCClsIMethod","ADCClsCUCredits","ADCClsCEUnits","ADCClsCapacity","ADCClsActiveStuCt","ClsAvailSeats","ADCClsAcadLevel","ADCClsFTEContactHrs","ADCClsFTEStuCt","ADCClsTotalFTE","ADCClsMeetDays01","ADCClsMeetDays02","ADCClsMeetDays03","ADCClsMeetDays04","ADCClsMeetDays05","ADCClsMeetDays06","ADCClsMeetDays07","ADCClsMeetDays08","ADCClsMeetDays09","ADCClsMeetDays10","ADCClsMeetDays11","ADCClsMeetDays12","ADCClsMeetDays13","ADCClsMeetDays14","ADCClsMeetDays15","ADCClsMeetDays16","ADCClsMeetDays17","ADCClsMeetDays18","ADCClsMeetDays19","ADCClsMeetDays20","ADCClsMeetDays21","ADCClsMeetDays22","ADCClsMeetDays23","ADCClsMeetDays24","ADCClsMeetDays25","ADCClsMeetDays26","ADCClsMeetDays27","ADCClsMeetDays28","ADCClsMeetDays29","ADCClsMeetDays30","ADCClsMeetDays31","ADCClsMeetDays32","ADCClsMeetDays33","ADCClsMeetDays34","ADCClsMeetDays35","ADCClsMeetDays36","ADCClsMeetDays37","ADCClsMeetDays38","ADCClsMeetDays39","ADCClsMeetDays40","ADCClsStartTime01","ADCClsStartTime02","ADCClsStartTime03","ADCClsStartTime04","ADCClsStartTime05","ADCClsStartTime06","ADCClsStartTime07","ADCClsStartTime08","ADCClsStartTime09","ADCClsStartTime10","ADCClsStartTime11","ADCClsStartTime12","ADCClsStartTime13","ADCClsStartTime14","ADCClsStartTime15","ADCClsStartTime16","ADCClsStartTime17","ADCClsStartTime18","ADCClsStartTime19","ADCClsStartTime20","ADCClsStartTime21","ADCClsStartTime22","ADCClsStartTime23","ADCClsStartTime24","ADCClsStartTime25","ADCClsStartTime26","ADCClsStartTime27","ADCClsStartTime28","ADCClsStartTime29","ADCClsStartTime30","ADCClsStartTime31","ADCClsStartTime32","ADCClsStartTime33","ADCClsStartTime34","ADCClsStartTime35","ADCClsStartTime36","ADCClsStartTime37","ADCClsStartTime38","ADCClsStartTime39","ADCClsStartTime40","ADCClsEndTime01","ADCClsEndTime02","ADCClsEndTime03","ADCClsEndTime04","ADCClsEndTime05","ADCClsEndTime06","ADCClsEndTime07","ADCClsEndTime08","ADCClsEndTime09","ADCClsEndTime10","ADCClsEndTime11","ADCClsEndTime12","ADCClsEndTime13","ADCClsEndTime14","ADCClsEndTime15","ADCClsEndTime16","ADCClsEndTime17","ADCClsEndTime18","ADCClsEndTime19","ADCClsEndTime20","ADCClsEndTime21","ADCClsEndTime22","ADCClsEndTime23","ADCClsEndTime24","ADCClsEndTime25","ADCClsEndTime26","ADCClsEndTime27","ADCClsEndTime28","ADCClsEndTime29","ADCClsEndTime30","ADCClsEndTime31","ADCClsEndTime32","ADCClsEndTime33","ADCClsEndTime34","ADCClsEndTime35","ADCClsEndTime36","ADCClsEndTime37","ADCClsEndTime38","ADCClsEndTime39","ADCClsEndTime40","ADCClsCampus01","ADCClsCampus02","ADCClsCampus03","ADCClsCampus04","ADCClsCampus05","ADCClsCampus06","ADCClsCampus07","ADCClsCampus08","ADCClsCampus09","ADCClsCampus10","ADCClsCampus11","ADCClsCampus12","ADCClsCampus13","ADCClsCampus14","ADCClsCampus15","ADCClsCampus16","ADCClsCampus17","ADCClsCampus18","ADCClsCampus19","ADCClsCampus20","ADCClsCampus21","ADCClsCampus22","ADCClsCampus23","ADCClsCampus24","ADCClsCampus25","ADCClsCampus26","ADCClsCampus27","ADCClsCampus28","ADCClsCampus29","ADCClsCampus30","ADCClsCampus31","ADCClsCampus32","ADCClsCampus33","ADCClsCampus34","ADCClsCampus35","ADCClsCampus36","ADCClsCampus37","ADCClsCampus38","ADCClsCampus39","ADCClsCampus40","ADCClsBldg01","ADCClsBldg02","ADCClsBldg03","ADCClsBldg04","ADCClsBldg05","ADCClsBldg06","ADCClsBldg07","ADCClsBldg08","ADCClsBldg09","ADCClsBldg10","ADCClsBldg11","ADCClsBldg12","ADCClsBldg13","ADCClsBldg14","ADCClsBldg15","ADCClsBldg16","ADCClsBldg17","ADCClsBldg18","ADCClsBldg19","ADCClsBldg20","ADCClsBldg21","ADCClsBldg22","ADCClsBldg23","ADCClsBldg24","ADCClsBldg25","ADCClsBldg26","ADCClsBldg27","ADCClsBldg28","ADCClsBldg29","ADCClsBldg30","ADCClsBldg31","ADCClsBldg32","ADCClsBldg33","ADCClsBldg34","ADCClsBldg35","ADCClsBldg36","ADCClsBldg37","ADCClsBldg38","ADCClsBldg39","ADCClsBldg40","ADCClsRoom01","ADCClsRoom02","ADCClsRoom03","ADCClsRoom04","ADCClsRoom05","ADCClsRoom06","ADCClsRoom07","ADCClsRoom08","ADCClsRoom09","ADCClsRoom10","ADCClsRoom11","ADCClsRoom12","ADCClsRoom13","ADCClsRoom14","ADCClsRoom15","ADCClsRoom16","ADCClsRoom17","ADCClsRoom18","ADCClsRoom19","ADCClsRoom20","ADCClsRoom21","ADCClsRoom22","ADCClsRoom23","ADCClsRoom24","ADCClsRoom25","ADCClsRoom26","ADCClsRoom27","ADCClsRoom28","ADCClsRoom29","ADCClsRoom30","ADCClsRoom31","ADCClsRoom32","ADCClsRoom33","ADCClsRoom34","ADCClsRoom35","ADCClsRoom36","ADCClsRoom37","ADCClsRoom38","ADCClsRoom39","ADCClsRoom40","ClsFTETier","InstCountry","InstState","InstShortName","InstTerm","ADCClsID"
2015CE3,ET,CTP716503,CTP7165,Dimensional Control of Welds,CTP,7165,03,11/18/15,11/19/15,A,TR,,1.2,20,8,12,CE,12,8,0.14,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:00PM,02:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177355
2015CE3,ET,CTP805143,CTP8051,The 5 Choices,CTP,8051,43,12/16/15,12/16/15,A,TR,,0.8,20,6,14,CE,8,6,0.07,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177361
2015CE3,ET,CTP758523,CTP7585,Basic Rigging,CTP,7585,23,11/16/15,11/17/15,A,TR,,1.6,20,9,11,CE,16,9,0.21,M,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177362
2015CE3,ET,WLX712105,WLX7121,Single Position Plate Test,WLX,7121,05,10/30/15,10/30/15,A,TR,,0.6,10,3,7,CE,6,3,0.03,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177370
2015CE3,ET,CTP745956,CTP7459,Metric System,CTP,7459,56,10/27/15,10/27/15,A,TR,,0.2,20,12,8,CE,2,12,0.03,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177371
2015CE3,ET,CTP740963,CTP7409,Metrology,CTP,7409,63,10/27/15,10/27/15,A,TR,,0.55,20,12,8,CE,5.5,12,0.1,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177372
2015CE3,ET,CTP840202,CTP8402,MS Excel II (2007),CTP,8402,02,11/23/15,11/23/15,A,TR,,0.8,20,8,12,CE,8,8,0.09,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177373
2015CE3,ET,WLX713505,WLX7135,"AWS Cert. Test, Plate Retest",WLX,7135,05,10/30/15,10/30/15,A,TR,,0.6,10,1,9,CE,6,1,0.01,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177398
2015CE3,ET,CTP716804,CTP7168,Planning/Implementing Change,CTP,7168,04,11/02/15,11/02/15,A,TR,,0.4,35,31,4,CE,4,31,0.18,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177445
2015CE3,ET,CTP716805,CTP7168,Planning/Implementing Change,CTP,7168,05,11/02/15,11/02/15,A,TR,,0.4,35,30,5,CE,4,30,0.17,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177446
2015CE3,ET,CTP706310,CTP7063,MS SharePoint 2010: Level 1,CTP,7063,10,10/29/15,10/29/15,A,TR,,0.4,20,7,13,CE,4,7,0.04,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177504
2015CE3,ET,BUS711692,BUS7116,Notary Public I,BUS,7116,92,11/02/15,11/02/15,A,TR,,0.65,30,20,10,CE,6.5,20,0.19,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177529
2015CE3,ET,BUS711693,BUS7116,Notary Public I,BUS,7116,93,11/09/15,11/09/15,A,TR,,0.65,30,31,-1,CE,6.5,31,0.29,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177530
2015FA,ET,WBL111M78,WBL111M,Work-Based Learning I,WBL,111M,78,10/28/15,12/11/15,A,CP,1,,2,1,1,CU,160,1,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:05AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,177595
2015CE3,ET,GCO6000108,GCO6000,Community Based Org Multilevel,GCO,6000,108,10/21/15,12/10/15,A,TR,,20,50,20,30,BSP,0,20,0.92,M,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:30PM,01:30PM,01:30PM,01:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03:30PM,03:30PM,03:30PM,03:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,XX,XX,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1411,1411,1411,1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02 - Tier Two,US,NC,CPCC,201503,177620
2015CE3,ET,EMT705701,EMT7057,HVA Overview SMAT,EMT,7057,01,12/11/15,12/11/15,A,TR,,0.8,30,19,11,CE,8,19,0.22,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03 - Tier Three,US,NC,CPCC,201503,177699
2015CE3,ET,DRH820101,DRH8201,Job Ready Lab,DRH,8201,01,10/26/15,12/10/15,A,TR,,6,30,18,12,CE,0,18,0.23,M,T,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:30AM,08:30AM,08:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11:30AM,11:30AM,11:30AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,XX,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540,1540,1540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177703
2015CE3,ET,CTP775430,CTP7754,Pivot Tables and Lookups,CTP,7754,30,11/18/15,11/18/15,A,TR,,0.4,15,9,6,CE,4,9,0.05,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177710
2015CE3,ET,DDI711190,DDI7111,Setting Goals and Rev.Results,DDI,7111,90,11/13/15,11/13/15,A,TR,,0.4,20,17,3,CE,4,17,0.1,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177718
2015CE3,ET,DDI711191,DDI7111,Setting Goals and Rev.Results,DDI,7111,91,11/13/15,11/13/15,A,TR,,0.4,20,10,10,CE,4,10,0.06,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177719
2015CE3,ET,DDI711192,DDI7111,Setting Goals and Rev.Results,DDI,7111,92,11/20/15,11/20/15,A,TR,,0.4,20,14,6,CE,4,14,0.08,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177720
2015CE3,ET,DDI711193,DDI7111,Setting Goals and Rev.Results,DDI,7111,93,11/20/15,11/20/15,A,TR,,0.4,20,11,9,CE,4,11,0.06,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177721
2015CE3,ET,CTP775431,CTP7754,Pivot Tables and Lookups,CTP,7754,31,12/09/15,12/09/15,C,TR,,0.4,20,0,20,CE,4,0,0,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177723
2015CE3,ET,CTP779611,CTP7796,MS Excel 2010: Macros,CTP,7796,11,11/18/15,11/18/15,A,TR,,0.4,15,7,8,CE,4,7,0.04,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177730
2015CE3,ET,CTP779612,CTP7796,MS Excel 2010: Macros,CTP,7796,12,12/09/15,12/09/15,A,TR,,0.4,15,5,10,CE,4,5,0.03,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177738
2015CE3,ET,AUX842343,AUX8423,OBD II Recertification,AUX,8423,43,11/25/15,11/25/15,A,TR,,0.8,15,16,-1,CE,8,16,0.19,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177825
2015CE3,ET,AUX842344,AUX8423,OBD II Recertification,AUX,8423,44,12/17/15,12/17/15,A,TR,,0.8,15,16,-1,CE,8,16,0.19,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177826
2015CE3,ET,ISE714390,ISE7143,AB Powerflex70 Diagnostics,ISE,7143,90,10/29/15,10/29/15,A,TR,,0.5,1,1,0,CE,5,1,0.01,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177827
2015CE3,ET,BUS823590,BUS8235,Working Relationships,BUS,8235,90,11/16/15,11/16/15,A,TR,,0.3,20,6,14,CE,3,6,0.03,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177828
2015CE3,ET,CTP763601,CTP7636,Teamcenter Mfrg. Assembly,CTP,7636,01,10/20/15,10/22/15,A,TR,,2.4,20,8,12,CE,24,8,0.28,T,W,TH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08:00AM,08:00AM,08:00AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04:30PM,04:30PM,04:30PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,9000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,XX,XX,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,1318,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04 - Self Supporting,US,NC,CPCC,201503,177949
